"Timestamp","local_timestamp_ms","clock_skew_ms","sequence_id","is_warmup","open","high","low","close","volume","taker_buy_volume","taker_sell_volume","trade_count","buy_trade_count","sell_trade_count","best_bid","best_ask","spread","mid_price","microprice","weighted_mid_price","bid_depth_top5","bid_depth_top10","bid_depth_top20","ask_depth_top5","ask_depth_top10","ask_depth_top20","cumulative_bid_volume","cumulative_ask_volume","order_book_imbalance","volume_imbalance","depth_imbalance","slope_bid","slope_ask","slope_imbalance","liquidity_pressure","queue_imbalance","order_book_pressure_ratio","aggressive_buy_volume","aggressive_sell_volume","delta_volume","cumulative_delta","trade_intensity","avg_trade_size","max_trade_size","signed_trade_flow","trade_burst_metric","trade_arrival_rate","log_return","realized_volatility","parkinson_volatility","bipower_variance","momentum_10s","price_acceleration","price_impact","micro_trend","directional_pressure","effective_spread","quoted_spread","realized_spread","kyle_lambda","amihud_illiquidity","resiliency_metric","liquidity_vacuum","vpin","toxicity_score","adverse_selection_metric","funding_rate","mark_price","index_price","mark_index_spread","open_interest","oi_change_rate","long_short_ratio","predicted_funding_rate","volatility_regime","trend_regime","ranging_regime","entropy","hurst_exponent","second_of_minute","minute_of_hour","hour_of_day","day_of_week","session_marker","book_update_count","trade_msg_count","has_gap","recovery_source","row_checksum"
1779808162000,1779808163040,11,11,true,nan,nan,nan,nan,nan,nan,nan,2,1,1,nan,nan,-0.97,608.225,607.8073,608.1473,1.805,8.889,50.482,2.537,6.922,13.281,50.482,13.281,0.5834261,0.73122174,0.24209294,-0.0027930026,0.014539936,-0.01733294,0.79171306,-0.86117136,3.8010693,1.913,0.297,1.616,-197.357,8.30419,1.105,1.913,1.616,0.24084228,2.2675736,0,0,0.000009879683,0,-0.89,-0.00003290177,0,0,0.9999999,0.69,-0.97,-0.69,0.0058113732,0,-0.83311886,true,54.5269,0.36363637,-1.38,0.0000511,608.6537,608.6472,0.00644363,581213.94,0,0.642,0.0000511,1,1,false,1.7264787,0.5,22,9,15,1,2,9,2,true,0,2080455063
1779808163000,1779808164084,11,12,true,nan,nan,nan,nan,nan,nan,nan,9,9,0,nan,nan,-0.97,608.225,607.8073,608.1473,1.805,8.889,50.482,2.537,6.922,12.483,50.482,12.483,0.603494,1,0.30803573,-0.0027930026,0.015108466,-0.017901469,0.801747,-0.86117136,4.0440598,4.934,0,4.934,-192.423,8.327003,0.54822224,2.08,4.934,1.080821,24.390244,0.0001973879,0,0.00011854352,0,-0.71,0.0001973879,0.000040005656,0,1,0.45,-0.97,-0.45,0.004333077,0,-0.82771766,true,50.018456,0.33333334,-0.9,0.0000511,608.6537,608.6472,0.00644363,581213.94,0,0.642,0.0000511,1,1,false,1.7627624,0.5,23,9,15,1,2,10,9,true,0,112961879
1779808164000,1779808165068,11,13,true,nan,nan,nan,nan,nan,nan,nan,1,1,0,nan,nan,-0.97,608.225,607.8073,608.1473,1.805,8.889,50.482,2.537,6.922,12.483,50.482,12.483,0.603494,1,0.30803573,-0.0027930026,0.015108466,-0.017901469,0.801747,-0.86117136,4.0440598,0.187,0,0.187,-192.236,8.086773,0.187,0.187,0.187,0.12365872,1,0.000016447233,0,0,0,-0.76,-0.00018094067,0.00008795312,0,0,0.43,-0.97,-0.43,0.004323365,0,-0.8243709,true,50.018456,0.34615386,-0.86,0.0000511,608.6537,608.6472,0.00644363,581213.94,0,0.642,0.0000511,1,1,false,1.8158065,0.5,24,9,15,1,2,9,1,true,0,137089493
1779808165000,1779808165992,11,14,true,nan,nan,nan,nan,nan,nan,nan,3,3,0,nan,nan,-0.97,608.225,607.8073,608.1473,1.805,8.889,50.482,2.537,6.922,12.483,50.482,12.483,0.603494,1,0.30803573,-0.0027930026,0.015108466,-0.017901469,0.801747,-0.86117136,4.0440598,7.475,0,7.475,-184.761,7.919994,2.4916666,3.867,7.475,0.37878817,3.10559,0.000032893655,0,0,0,-0.36,0.000016446422,0.000004400489,0,0,0.39,-0.97,-0.39,0.0019130124,0,-0.82209384,true,46.48875,0.2857143,-0.78,0.0000511,608.6537,608.6472,0.00644363,581213.94,0,0.642,0.0000511,1,1,false,1.8090868,0.5,25,9,15,1,2,8,3,true,0,3584895069
1779808166000,1779808167061,11,15,true,nan,nan,nan,nan,nan,nan,nan,11,9,2,nan,nan,-0.97,608.225,607.8073,608.1473,1.805,8.889,50.482,2.537,6.922,12.483,50.482,12.483,0.603494,-0.022685874,0.30803573,-0.0027930026,0.015108466,-0.017901469,0.801747,-0.86117136,4.0440598,11.804,12.352,-0.548,-185.309,8.020978,2.196,11.561,-0.548,1.3714039,14.792899,0.00013156381,0,0.00008888936,0,-0.05,0.00009867015,0.000005446423,0,1,0.23,-0.97,0.23,0.00081048085,0,-0.82044417,true,42.954845,0.13333334,0,0.0000511,608.6537,608.6472,0.00644363,581213.94,0,0.642,0.0000511,1,1,false,1.3112783,0.5,26,9,15,1,2,10,11,true,0,4294053554
1779808167000,1779808168074,11,16,true,nan,nan,nan,nan,nan,nan,nan,15,0,15,nan,nan,-0.97,608.225,607.8073,608.1473,1.805,8.889,50.482,2.537,6.922,15.637,50.482,15.637,0.52700436,-1,0.2423979,-0.0027930026,0.012458212,-0.015251215,0.7635022,-0.86117136,3.2283685,0,14.256,-14.256,-199.565,8.249798,0.9504,7.869,-14.256,1.8182263,108.52712,-0.00032894197,0,0.00018767384,0,-0.31,-0.00046050575,0.000023073932,0,-1,0.63,-0.97,0.63,0.0011449384,0,-0.8191941,true,40.90493,0.125,0,0.0000511,608.6537,608.6472,0.00644363,581236.44,0,0.642,0.0000511,1,1,false,1.5040338,0.5,27,9,15,1,2,9,15,true,0,1961884903
1779808168000,1779808169052,11,17,true,nan,nan,nan,nan,nan,nan,nan,1,0,1,nan,nan,-0.97,608.225,607.8073,608.1473,1.805,8.889,50.482,2.537,6.922,14.203,50.482,14.203,0.56085646,-0.99999994,0.21108092,-0.0027930026,0.013769427,-0.01656243,0.78042823,-0.86117136,3.5543196,0,0.016,-0.016,-199.581,8.0121,0.016,0.016,-0.016,0.124811225,1,0,0,0,0,-0.12,0.00032894197,0,0,0,0.63,-0.97,0.63,0.0011280241,0,-0.818214,true,40.90493,0.14705883,0,0.0000511,608.6537,608.6472,0.00644363,581236.44,0,0.642,0.0000511,1,1,false,1.8543785,0.5,28,9,15,1,2,9,1,true,0,3481976627
1779808169000,1779808170084,11,18,true,nan,nan,nan,nan,nan,nan,nan,32,30,2,nan,nan,-0.97,608.225,607.8073,608.1473,1.805,8.889,50.482,2.537,6.922,14.203,50.482,14.203,0.56085646,0.9853215,0.21108092,-0.0027930026,0.013769427,-0.01656243,0.78042823,-0.86117136,3.5543196,18.124,0.134,17.99,-181.591,8.798589,0.5705625,2.447,17.99,3.6369472,29.779058,0.0005426962,0,0.00031604327,0,0.18,0.0005426962,0.00002972375,0,1,0.03,-0.97,0.03,0.0014334698,0,-0.8174251,true,39.3762,0.11111111,0,0.0000511,608.6537,608.6472,0.00644363,581236.44,0,0.642,0.0000511,1,1,false,1.9214052,0.5,29,9,15,1,2,10,32,true,0,2506872843
1779808170000,1779808171048,11,19,true,nan,nan,nan,nan,nan,nan,nan,6,2,4,nan,nan,-0.97,608.225,607.8073,608.1473,1.805,8.889,50.482,2.537,6.922,14.203,50.482,14.203,0.56085646,-0.87468636,0.21108092,-0.0027930026,0.013769427,-0.01656243,0.78042823,-0.86117136,3.5543196,0.924,13.823,-12.899,-194.49,8.706831,2.4578333,5.584,-12.899,0.6891141,6.476684,-0.000032882297,0,0.000009873997,0,0.36,-0.00057557854,0.0000022297618,0,-0.9999999,0.01,-0.97,0.01,0.003002352,0,-0.8167762,true,37.721375,0.10526316,0,0.0000511,608.6537,608.6472,0.00644363,581236.44,0,0.642,0.0000511,1,1,false,1.6552551,0.5,30,9,15,1,2,9,6,true,0,2208580816
1779808171000,1779808171999,11,20,true,nan,nan,nan,nan,nan,nan,nan,3,2,1,nan,nan,-0.97,608.225,607.8073,608.1473,1.805,8.889,50.482,2.537,6.922,14.203,50.482,14.203,0.56085646,0.8807947,0.21108092,-0.0027930026,0.013769427,-0.01656243,0.78042823,-0.86117136,3.5543196,0.71,0.045,0.665,-193.825,8.519722,0.25166667,0.6,0.665,0.35212415,2.3584905,0,0.00024827375,0.000009873997,4.871898e-7,0.34,0.000032882297,0,-1,-0.9999999,0.01,-0.97,-0.01,0.0032584732,0,-0.8162333,true,37.721375,0.125,-0.02,0.0000511,608.6537,608.6472,0.00644363,581236.44,0,0.642,0.0000511,1,1,false,1.972112,0.5,31,9,15,1,2,9,3,true,0,3561784581
1779808172000,1779808173024,11,21,true,nan,nan,nan,nan,nan,nan,nan,21,4,17,nan,nan,-0.97,608.225,607.8073,608.1473,1.805,8.889,50.482,2.537,6.922,14.203,50.482,14.203,0.56085646,-0.46186087,0.21108092,-0.0027930026,0.013769427,-0.01656243,0.78042823,-0.86117136,3.5543196,3.531,9.592,-6.061,-199.886,8.928911,0.62490475,3.919,-6.061,2.3519104,25.510204,-0.0001644277,0.00025098142,0.00022714675,4.871898e-7,0.24,-0.0001644277,0.000012529735,-1,-0.4347826,0.21,-0.97,0.21,0.0016723191,0.0017463288,-0.81577224,true,35.81988,0.0952381,0,0.0000511,608.6537,608.6472,0.00644363,581246.94,0,0.642,0.0000511,1,0,false,2.0119622,0.5,32,9,15,1,2,10,21,true,0,4044911665
1779808173000,1779808174014,11,22,true,nan,nan,nan,nan,nan,nan,nan,3,1,2,nan,nan,-0.97,608.225,607.8073,608.1473,1.805,8.889,50.482,2.537,6.922,14.203,50.482,14.203,0.56085646,-0.32595575,0.21108092,-0.0027930026,0.013769427,-0.01656243,0.78042823,-0.86117136,3.5543196,0.335,0.659,-0.324,-200.21,8.734521,0.33133334,0.65,-0.324,0.34346473,2.4096386,-0.000016444257,0.0002500389,0.000019751404,4.801788e-7,0.11,0.00014798345,0.00001654352,-1,-0.99999994,0.23,-0.97,0.23,0.0034917572,0.0017463338,-0.81537586,true,35.81988,0.11363637,0,0.0000511,608.6537,608.6472,0.00644363,581246.94,0,0.642,0.0000511,1,1,false,1.9822239,0.5,33,9,15,1,2,9,3,true,0,2211987542
